EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
112824700230101451,,347.873477607562,6763.75209052398,1247.62349618112,6760.40967934518,1244.11637146705,6767.17288275208,1251.01284189517,1.06204388031606,105,0.633603645984978,7
112824700230101452,,393.508109678919,6752.33301619121,1247.50129887775,6747.21663542203,1245.08833142729,6757.47652057604,1250.04200792517,2.18521570063235,108,0.66424479755764,6.75286815192661
112824700230101453,,788.097244202928,6566.62882279438,1251.65463801256,6562.11589720424,1245.72166256164,6570.83781561844,1257.53563481242,1.34909638265705,196,0.434238158357841,6.86978168508434
112824700230101454,,434.974108875433,6724.87020904032,1249.99981164898,6721.19540840746,1246.38320363955,6728.96356647466,1253.82072622456,1.10088848639343,87,0.567609457904492,6.98159357007373
112824700230101455,,342.911140250081,6786.74679347723,1249.8826920834,6783.19293736799,1247.14024689881,6789.97111621743,1253.2807484689,1.31695486509143,121,0.655662056637247,7
112824700230101459,,552.936504487155,6574.92331658401,1251.09011078662,6570.23769737548,1247.35623800107,6579.71177795949,1255.23833887002,1.5915909658801,173,0.522085618906347,6.93151068414048
112824700230101460,,573.972299573539,6612.29147502589,1251.9165992524,6608.19152847446,1247.45056307146,6616.54727740242,1256.07042080813,1.08856742152685,200,0.497507487693263,6.93269945265588
112824700230101461,,164.57055618865,6701.95452616845,1249.62758280215,6699.55066191475,1247.3917433497,6704.43495867435,1251.9720456057,1.38053456776498,50,0.946413881458978,7
112824700230101462,,401.549395393605,6718.36475759418,1250.92002538936,6714.98754484422,1247.35623800107,6721.5941909718,1254.48666186866,1.17271760449763,104,0.5939133116039,7
112824700230101463,,331.769292722528,6591.92656579069,1251.45953190081,6588.42533121593,1248.34026723154,6595.35934807167,1254.74149266616,1.07479493959232,53,0.64489013741618,7
112824700230101464,,301.228762616257,6583.82015893677,1251.78064055147,6579.83600324889,1249.33114795802,6587.66703581308,1254.34629796327,1.70463744827348,62,0.721234049765854,7
112824700230101466,,645.329662693459,6675.31544979056,1254.92923819911,6671.32284502396,1249.42384942799,6679.45801543255,1259.64049812416,1.30866353512727,154,0.476609964163386,6.95733905062052
112824700230101467,,608.990930842613,6635.98406788161,1253.92056057275,6631.43531642327,1249.40815347259,6640.58948813155,1258.35653937212,1.43487958178971,203,0.496532535128347,6.90249080384506
112824700230101468,,359.060405960988,6708.97323357987,1251.670712118,6703.79127949926,1249.55810970641,6714.25776869235,1253.97178162505,2.68702814809981,130,0.726978909119276,7
