fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
1,0,171429.2545,13423.8166666667,29.2545,2082.15,1,Gabrb1,Nuclear
1,0,174756.62,13423.8966666667,3356.62,2082.23,1,Glul,None
1,0,174758.78,13421.7766666667,3358.78,2080.11,1,Cab39,None
1,0,174762.89,13419.9366666667,3362.89,2078.27,1,Slco3a1,None
1,0,174763.03,13416.0866666667,3363.03,2074.42,1,Slc6a1,None
1,0,171430.7,13414.7866666667,30.7,2073.12,1,Aplp2,Nuclear
1,0,174765.6,13412.5766666667,3365.6,2070.91,1,Slc1a3,None
1,0,174765.47,13407.5666666667,3365.47,2065.9,1,Ptprz1,None
1,0,174766.55,13407.5666666667,3366.55,2065.9,1,Ptprz1,None
1,0,174344.25,13397.9566666667,2944.25,2056.29,1,Ywhaz,None
1,0,173733.33,13395.0666666667,2333.33,2053.4,1,Pcsk1n,None
1,0,174347.25,13394.0666666667,2947.25,2052.4,1,Fyn,None
1,0,174764.12,13381.4766666667,3364.12,2039.81,1,Cox8a,None
1,0,173745.6,13373.0866666667,2345.6,2031.42,1,Bsg,None
1,0,173739.06,13365.7666666667,2339.06,2024.1,1,Myl6,None
1,0,173742.6,13365.7466666667,2342.6,2024.08,1,Igfbp7,None
1,0,173742.86,13364.9066666667,2342.86,2023.24,1,Igfbp7,None
1,0,173742,13361.5766666667,2342,2019.91,1,Hnrnpa2b1,None
1,0,173736.55,13359.8366666667,2336.55,2018.17,1,Emp1,None
1,0,171672.325,13351.4166666667,272.325,2009.75,1,Malat1,None
1,0,174709.47,13337.2466666667,3309.47,1995.58,1,Ppp3ca,None
1,0,174709.27,13334.6966666667,3309.27,1993.03,1,Tmsb4x,None
1,0,174704.14,13331.0066666667,3304.14,1989.34,1,Gria1,None
1,0,174703.82,13330.3566666667,3303.82,1988.69,1,Cox6c,None
1,0,174700.33,13329.7266666667,3300.33,1988.06,1,Fth1,None
1,0,175259.91,13249.3366666667,3859.91,1907.67,1,Cox4i1,None
1,0,175258.34,13245.6866666667,3858.34,1904.02,1,Cox6c,None
1,0,175251.54,13236.6466666667,3851.54,1894.98,1,Mbp,None
1,0,175246.23,13228.9166666667,3846.23,1887.25,1,Cnksr2,None
1,0,174633.04,13215.4266666667,3233.04,1873.76,1,Rgs7,None
1,0,174630.68,13213.7266666667,3230.68,1872.06,1,Dlg4,None
1,0,175236.88,13213.3666666667,3836.88,1871.7,1,Pgm1,None
1,0,175232.79,13208.5466666667,3832.79,1866.88,1,Nrsn1,None
1,0,174644.84,13206.2066666667,3244.84,1864.54,1,Ndrg2,None
1,0,174639.04,13205.2766666667,3239.04,1863.61,1,Mtmr3,None
1,0,174638.18,13204.6166666667,3238.18,1862.95,1,Dbi,None
1,0,174637.13,13204.1466666667,3237.13,1862.48,1,Psmd1,None
1,0,175009.57,13202.5166666667,3609.57,1860.85,1,Sstr4,Nuclear
1,0,174647.73,13202.2566666667,3247.73,1860.59,1,Ntsr2,Nuclear
1,0,174639.2,13202.1066666667,3239.2,1860.44,1,Ntrk2,Nuclear
1,0,174640.23,13200.6166666667,3240.23,1858.95,1,Glul,Nuclear
1,0,174657.82,13198.8666666667,3257.82,1857.2,1,Csnk2a1,Nuclear
1,0,174649.13,13197.7666666667,3249.13,1856.1,1,Scd2,Nuclear
1,0,175000.73,13194.4866666667,3600.73,1852.82,1,Cmip,Nuclear
1,0,175002.91,13194.8066666667,3602.91,1853.14,1,Plpp3,Nuclear
1,0,174658.38,13193.9666666667,3258.38,1852.3,1,Cst3,Nuclear
1,0,174658.77,13192.3266666667,3258.77,1850.66,1,Ctnnd2,Nuclear
1,0,174657.19,13192.1766666667,3257.19,1850.51,1,Atp1a2,Nuclear
1,0,174657.71,13191.5066666667,3257.71,1849.84,1,Atp1a2,Nuclear
1,0,174669.68,13190.9266666667,3269.68,1849.26,1,Epb41l2,Nuclear
1,0,174668.94,13189.9266666667,3268.94,1848.26,1,Epb41l2,Nuclear
1,0,174670.86,13188.5366666667,3270.86,1846.87,1,Lrrk2,Nuclear
1,0,175000.88,13188.5166666667,3600.88,1846.85,1,Malat1,Nuclear
1,0,174670.1,13187.6466666667,3270.1,1845.98,1,Lrrk2,Nuclear
1,0,175011.94,13187.6066666667,3611.94,1845.94,1,Rtn3,Nuclear
1,0,174993.68,13186.8766666667,3593.68,1845.21,1,Tank,Nuclear
1,0,174999.85,13186.8966666667,3599.85,1845.23,1,Malat1,Nuclear
1,0,174998.97,13181.5266666667,3598.97,1839.86,1,Uqcr10,Nuclear
1,0,174664.03,13179.4166666667,3264.03,1837.75,1,Fyn,Nuclear
1,0,174997.47,13178.7566666667,3597.47,1837.09,1,Tardbp,Nuclear
1,0,174996.84,13177.4766666667,3596.84,1835.81,1,Tardbp,Nuclear
1,0,174985.52,13173.8466666667,3585.52,1832.18,1,Atp1a2,Nuclear
1,0,175000.64,13173.6866666667,3600.64,1832.02,1,Malat1,Nuclear
1,0,174575.21,13172.7866666667,3175.21,1831.12,1,Slc6a1,None
1,0,174990.14,13169.5966666667,3590.14,1827.93,1,Ltbp1,Nuclear
1,0,174988.9,13167.9666666667,3588.9,1826.3,1,Slc25a4,Nuclear
1,0,174985.14,13166.9066666667,3585.14,1825.24,1,Hsp90ab1,Nuclear
1,0,174588.99,13166.7666666667,3188.99,1825.1,1,Daam2,Nuclear
1,0,174971.35,13166.4966666667,3571.35,1824.83,1,Ctxn1,Nuclear
1,0,174982.42,13166.4466666667,3582.42,1824.78,1,Sparc,Nuclear
1,0,174968.21,13165.7966666667,3568.21,1824.13,1,Vim,Nuclear
1,0,172366.186,13159.7266666667,966.186,1818.06,1,Abi1,None
1,0,174963.67,13158.0966666667,3563.67,1816.43,1,Cr1l,Nuclear
1,0,172364.683,13155.8166666667,964.683,1814.15,1,Raf1,None
1,0,172364.733,13155.0466666667,964.733,1813.38,1,Raf1,Nuclear
1,0,172356.4,13154.6866666667,956.4,1813.02,1,Cacnb4,None
1,0,172364.85,13154.0366666667,964.85,1812.37,1,Raf1,Nuclear
1,0,172356.95,13152.8666666667,956.95,1811.2,1,Kcnj3,None
1,0,174973.26,13152.7866666667,3573.26,1811.12,1,Malat1,Nuclear
1,0,172359.989,13151.5666666667,959.989,1809.9,1,Aldoc,Nuclear
1,0,174972.8,13150.7166666667,3572.8,1809.05,1,Hip1,Nuclear
1,0,172373.85,13149.8366666667,973.85,1808.17,1,Hmgb1,Nuclear
1,0,174974.85,13146.8366666667,3574.85,1805.17,1,Malat1,Nuclear
1,0,174978.57,13146.7366666667,3578.57,1805.07,1,Taldo1,Nuclear
1,0,174975.06,13143.8066666667,3575.06,1802.14,1,Eif4a2,Nuclear
1,0,174978.21,13140.5966666667,3578.21,1798.93,1,Tuba1a/b/c,Nuclear
1,0,174715.38,13108.1166666667,3315.38,1766.45,1,Cpe,None
1,0,174955.31,13048.8166666667,3555.31,1707.15,1,Jam3,Nuclear
1,0,174954.98,13047.5566666667,3554.98,1705.89,1,Slc12a2,Nuclear
1,0,174955.87,13046.0166666667,3555.87,1704.35,1,Sod1,Nuclear
1,0,174956,13043.7966666667,3556,1702.13,1,Pllp,Nuclear
1,0,173373.85,13035.9366666667,1973.85,1694.27,1,Ctnna2,None
1,0,174755.68,13035.5266666667,3355.68,1693.86,1,Gsn,Nuclear
1,0,174956.4,13035.5866666667,3556.4,1693.92,1,Plp1,Nuclear
1,0,174754.04,13035.4166666667,3354.04,1693.75,1,Axl,Nuclear
1,0,174760.38,13033.4866666667,3360.38,1691.82,1,Jam3,Nuclear
1,0,174759.81,13032.2666666667,3359.81,1690.6,1,Sparcl1,Nuclear
1,0,174758.17,13030.7366666667,3358.17,1689.07,1,Rgs5,Nuclear
1,0,173369.12,13030.5666666667,1969.12,1688.9,1,Kcnd2,None
1,0,173374.78,13029.9666666667,1974.78,1688.3,1,Ctnna2,None
1,0,175132.9,13029.7866666667,3732.9,1688.12,1,Ckb,None
1,0,174758.21,13029.4266666667,3358.21,1687.76,1,Sparc,Nuclear
1,0,174741.06,13024.4566666667,3341.06,1682.79,1,Sema6d,None
1,0,174748.23,13023.4666666667,3348.23,1681.8,1,Rgs5,Nuclear
1,0,174735.98,13022.2266666667,3335.98,1680.56,1,Apod,None
1,0,174558.71,13021.8066666667,3158.71,1680.14,1,Atp1a2,None
1,0,174732.51,13020.4266666667,3332.51,1678.76,1,Calm3,None
1,0,174739.1,13020.0066666667,3339.1,1678.34,1,Gpi1,None
1,0,174744.84,13019.5166666667,3344.84,1677.85,1,Sbf2,Nuclear
1,0,174744.31,13015.6866666667,3344.31,1674.02,1,Aplp2,Nuclear
1,0,174733.97,13014.3966666667,3333.97,1672.73,1,Myl9,None
1,0,174575.15,13013.0566666667,3175.15,1671.39,1,Sncb,None
1,0,174728.8,13009.5666666667,3328.8,1667.9,1,Camk2b,None
1,0,174719.56,13006.4666666667,3319.56,1664.8,1,Apod,None
1,0,174728.11,13006.4666666667,3328.11,1664.8,1,Itm2b,None
1,0,174736.55,13006.1466666667,3336.55,1664.48,1,Serinc3,None
1,0,174725.43,13005.4866666667,3325.43,1663.82,1,Igfbp7,None
1,0,174724.62,13004.8766666667,3324.62,1663.21,1,Prkacb,None
1,0,174737.37,13004.1966666667,3337.37,1662.53,1,App,None
1,0,174710.8,13003.6466666667,3310.8,1661.98,1,Dbi,None
1,0,174722.25,13003.1366666667,3322.25,1661.47,1,Ror1,None
1,0,174723.06,13002.0366666667,3323.06,1660.37,1,Pten,None
1,0,174739.15,13001.9366666667,3339.15,1660.27,1,App,None
1,0,174728.7,13001.7666666667,3328.7,1660.1,1,Dnm1l,None
1,0,174718.09,12999.2766666667,3318.09,1657.61,1,Axl,None
1,0,174722.21,12998.8366666667,3322.21,1657.17,1,Gm2a,None
1,0,174718.89,12998.5966666667,3318.89,1656.93,1,Atp1b1,None
1,0,174719.78,12998.3666666667,3319.78,1656.7,1,Rgs5,None
1,0,174717.87,12998.0966666667,3317.87,1656.43,1,Hdac4,None
1,0,174719.03,12997.5566666667,3319.03,1655.89,1,Tuba1a/b/c,None
1,0,174717.03,12996.0066666667,3317.03,1654.34,1,Pik3ca,None
1,0,174711.01,12993.6266666667,3311.01,1651.96,1,Tcf4,None
1,0,174726.14,12993.2566666667,3326.14,1651.59,1,Bcl2l1,None
1,0,173369.94,12991.2866666667,1969.94,1649.62,1,Tcf4,None
1,0,174719.48,12985.5066666667,3319.48,1643.84,1,Synpr,None
1,0,174726.62,12983.6266666667,3326.62,1641.96,1,Gnas,None
1,0,174689.71,12982.3066666667,3289.71,1640.64,1,Arpp21,None
1,0,174724.95,12979.1666666667,3324.95,1637.5,1,Snrpn,None
1,0,174702.86,12978.7666666667,3302.86,1637.1,1,H3f3b,None
1,0,174714.33,12977.7966666667,3314.33,1636.13,1,B2m,None
1,0,174673.73,12977.1466666667,3273.73,1635.48,1,Aldoc,None
1,0,175077.6,12975.6066666667,3677.6,1633.94,1,Gpm6a,None
1,0,174686.76,12974.0566666667,3286.76,1632.39,1,Apod,None
1,0,174700.21,12971.5466666667,3300.21,1629.88,1,Serinc3,None
1,0,174693.19,12970.6766666667,3293.19,1629.01,1,Ckb,None
1,0,174689.74,12968.4966666667,3289.74,1626.83,1,Map1b,None
1,0,174697.59,12967.1366666667,3297.59,1625.47,1,Srgn,None
1,0,172569.77,12965.9766666667,1169.77,1624.31,1,Hip1,Nuclear
1,0,174670.58,12963.7666666667,3270.58,1622.1,1,Hmgb1,None
1,0,174694.2,12960.2466666667,3294.2,1618.58,1,Itgax,None
1,0,174691.28,12960.0866666667,3291.28,1618.42,1,Ybx1,None
1,0,172554.42,12959.7066666667,1154.42,1618.04,1,Ifnar1,Nuclear
1,0,172573.61,12957.7766666667,1173.61,1616.11,1,Cldn5,Nuclear
1,0,174643.02,12957.3666666667,3243.02,1615.7,1,Slc25a4,None
1,0,172576.1,12956.7866666667,1176.1,1615.12,1,Nf1,Nuclear
1,0,172551.03,12956.5166666667,1151.03,1614.85,1,Malat1,Nuclear
1,0,174642.92,12956.5366666667,3242.92,1614.87,1,Cox6c,None
1,0,174655.3,12956.0266666667,3255.3,1614.36,1,Dcn,None
1,0,174664.99,12954.3366666667,3264.99,1612.67,1,Csf1,None
1,0,172572,12953.7066666667,1172,1612.04,1,H3f3b,Nuclear
1,0,174645.98,12953.7466666667,3245.98,1612.08,1,Apoe,None
1,0,172572.57,12952.7166666667,1172.57,1611.05,1,Bsg,Nuclear
1,0,174638.45,12951.6866666667,3238.45,1610.02,1,Slc1a3,None
1,0,174625.11,12951.4566666667,3225.11,1609.79,1,Apoe,None
1,0,174639.77,12951.3566666667,3239.77,1609.69,1,Apod,None
1,0,174640.1,12950.2266666667,3240.1,1608.56,1,Itm2b,None
1,0,174674.74,12949.7366666667,3274.74,1608.07,1,Fau,None
1,0,174614.64,12948.7466666667,3214.64,1607.08,1,Sod1,None
1,0,174644.69,12948.8466666667,3244.69,1607.18,1,Apod,None
1,0,174614.11,12947.7066666667,3214.11,1606.04,1,Tmsb4x,None
1,0,174613.28,12947.2466666667,3213.28,1605.58,1,Atp1a2,None
1,0,174614.57,12946.8066666667,3214.57,1605.14,1,Tmsb4x,None
1,0,174607.38,12946.3066666667,3207.38,1604.64,1,Atp1a2,None
1,0,172566.35,12945.7166666667,1166.35,1604.05,1,Sptbn1,Nuclear
1,0,174601.9,12945.2966666667,3201.9,1603.63,1,Apod,None
1,0,174595.08,12944.7366666667,3195.08,1603.07,1,Ckb,None
1,0,174606.47,12944.8366666667,3206.47,1603.17,1,Cryab,None
1,0,172552.45,12944.4866666667,1152.45,1602.82,1,Adgrl3,Nuclear
1,0,174651.29,12944.8666666667,3251.29,1603.2,1,Lifr,None
1,0,174635.42,12942.5266666667,3235.42,1600.86,1,Psap,None
1,0,174641.69,12941.7266666667,3241.69,1600.06,1,Tnrc6a,None
1,0,174646.58,12941.2166666667,3246.58,1599.55,1,Gja1,None
1,0,172571.09,12940.9566666667,1171.09,1599.29,1,Itm2b,Nuclear
1,0,174593.17,12940.8166666667,3193.17,1599.15,1,Itm2b,None
1,0,174586.71,12940.5766666667,3186.71,1598.91,1,Glul,None
1,0,172569.21,12939.7366666667,1169.21,1598.07,1,Ybx1,Nuclear
1,0,174590.95,12939.3466666667,3190.95,1597.68,1,Spp1,None
1,0,174661.11,12937.3566666667,3261.11,1595.69,1,Myl6,None
1,0,174621.27,12937.1666666667,3221.27,1595.5,1,Eif4a2,None
1,0,174660.3,12936.8866666667,3260.3,1595.22,1,Fau,None
1,0,174640,12935.7266666667,3240,1594.06,1,Park7,None
1,0,172570.81,12934.1766666667,1170.81,1592.51,1,Rb1,Nuclear
1,0,172567.6,12933.8266666667,1167.6,1592.16,1,Psmd14,Nuclear
1,0,174565.23,12933.9566666667,3165.23,1592.29,1,Fth1,None
1,0,172558.51,12933.6366666667,1158.51,1591.97,1,Mark3,Nuclear
1,0,172561.38,12932.9966666667,1161.38,1591.33,1,Malat1,Nuclear
1,0,172566.48,12932.1866666667,1166.48,1590.52,1,Malat1,Nuclear
1,0,174640.94,12931.8566666667,3240.94,1590.19,1,Rps9,None
